product_id,product_type,sentiment,sentiment_ratio,summary
1000047951,옹심이 들깨 수제비(2인분),positive,80,"옹심이와 들깨가 맛있고 양이 푸짐한 제품입니다. 가족 모두에게 적합하고, 야채를 넣지 않아도 맛이 나고 양이 넉넉합니다. 겨울에는 냉동실에 넣어두고 먹을 수 있어요."
1000047975,톡톡 터지는 알탕,negative,12,"이 제품은 맛이 괜찮지만, 비린 맛이 나고 식감이 별로며 야채가 녹아 덩어리가 지고 국물이 비어버리는 문제가 있습니다. 또한, 가격 대비 퀄리티가 낮다는 의견이 많으며 재구매 의사가 없다는 평이 있습니다."
1000047975,톡톡 터지는 알탕,positive,76,"이 제품은 가격대에 비해 만족스럽고 맛있으며, 토핑도 풍부하다는 평이 많아요. 집에서 간편하게 끓일 수 있어서 편리하고 양도 충분해 가족 모두에게 적합해요."
1000048446,한알만능육수 야채와 디포리 (3.7g x 22개입),negative,15,이 제품은 유통 기한 문제와 소금 양 불분명 문제가 있습니다.
1000048446,한알만능육수 야채와 디포리 (3.7g x 22개입),positive,85,이 제품은 편리하고 맛있는 제품으로 많은 사람들의 호평을 받고 있습니다. 제품을 사용하면 국물 요리가 편하고 맛있으며 다양한 요리에 사용할 수 있습니다. 사용하기도 간단하고 편리합니다.
1000048446,한알만능육수 해물과 청양고추 (3.7g x 22개입),negative,9,제품의 맛에 대한 불만을 표현한 리뷰가 있습니다.
1000048446,한알만능육수 해물과 청양고추 (3.7g x 22개입),positive,82,이 제품은 편리하고 맛있는 코인 육수입니다. 다양한 종류로 선택할 수 있어요. 맛을 먼저 맛보면서 성분을 읽어 보는 것이 좋습니다. 주식 콩나물 해장국과 비슷한 국수를 끓일 수 있습니다. 편리하고 맛있어요.
1000052923,한우 나주식 곰탕 600g,negative,28,이 제품은 기대에 못 미치는 맛과 고기 부족의 문제가 많습니다.
1000052923,한우 나주식 곰탕 600g,positive,68,"이 제품은 맛있고 편리한 곰탕이며, 가족 모두에게 적합한 맛과 편의성을 제공합니다."
1000071851,한우국수전골,negative,20,"고객님은 이 제품을 세일 때만 구매하고, 남편은 다시 사지 말라고 합니다. 또한, 국수는 맛있지만 고기는 질겨요."
1000071851,한우국수전골,positive,76,이 제품은 맛과 적절한 양으로 가족 모두가 만족스럽게 먹을 수 있습니다.
1000071857,양지설렁탕 (냉동),negative,8,"이 제품은 기대와 달리 국물 맛이 좋지 않으며, 첨가물의 냄새가 강하고 양도 적고 미운 맛이 강하다는 불만이 있습니다."
1000071857,양지설렁탕 (냉동),positive,88,이 제품은 맛있고 양도 풍부하여 가족 모두에게 적합합니다. 특히 설렁탕이 맛나고 냄새가 거의 없으며 신선한 재료로 만들어져 있습니다.
1000071859,양지곰탕 (냉동),negative,12,"이 제품은 맛이 별로고, 내용물도 부실하고 고기가 질겨서 불만족스럽다는 의견이 많습니다."
1000071859,양지곰탕 (냉동),positive,86,이 제품은 가격이 저렴하고 맛이 좋으며 양도 풍부한 편입니다. 간편하게 끓여 먹을 수 있어 편리하고 고기가 풍부하며 국물이 깔끔하다는 장점이 있습니다. 신선한 재료를 사용하여 맛이 좋고 냄새가 거의 없다는 의견도 있습니다. 또한 냉동 보관이 가능하여 오래 먹을 수 있다는 장점이 있습니다.
1000085958,가자미 미역국,negative,8,이 제품은 실제 재료와 이름이 달라서 불만이 많고 가자미의 크기가 작아 불만이 있습니다. 대기업이 제품 이름을 사용하는 이유에 대해 불만이 있고 냉동 제품을 구매하는 것을 꺼립니다.
1000085958,가자미 미역국,positive,92,이 제품은 맛있고 양도 풍부한 편리한 제품입니다.
1000085968,등뼈 우거지 감자탕 900gX2개입,negative,79,"이 제품은 맛이 별로며 냄새가 심하고, 고기가 질겨서 뼈가 많고 우거지가 문제가되고 플라스틱 파편이 들어가 있어 불만족스럽습니다."
1000085968,등뼈 우거지 감자탕 900gX2개입,positive,16,이 제품은 맛과 양이 만족스럽고 편리하지만 냄새가 나거나 시래기가 약간 아삭하지 않아 아쉬운 점이 있습니다.
1000085968,뼈해장국 900gX2개입,negative,100,"이 제품은 냄새가 심하고 맛이 없다는 의견이 많습니다. 끓일 때부터 집안에 냄새가 퍼지며, 고기보다 시래기가 더 심하다는 리뷰가 많습니다. 일부 고객은 한 입 먹고 버렸고, 맛이 없고 먹을 수 없는 뼈 해장국이라고 표현했습니다."
1000088626,우거지 갈비탕,negative,58,"컬리에서 주문한 제품이 오지 않거나 잘못된 제품이 배송되는 경우가 많아 불편함을 느끼고 있습니다. 또한, 주문하지 않은 제품이 배송되는 경우가 있어 불편함을 느끼고, 제품 관리가 잘못되어 벌레가 나와 먹을 수 없는 제품이 있다는 문제가 있습니다."
1000088626,우거지 갈비탕,positive,40,"이 제품은 우거지와 국물이 담백하고 맛있는 맛을 제공합니다. 평소 짜게 먹는 편이라면 오히려 맛있게 느껴질 수 있지만, 자극적인 국물을 원하시다면 싱거울 수 있으니 참고해 주세요."
1000088935,을지로 포차 골뱅이탕 KIT,negative,22,"이 제품의 문제점으로는 양이 적고, 비린 맛이 강한 냄새가 나며, 냉동 처리로 인해 질기고 맛이 떨어지는 점, 소라가 상해 맛이 나쁘게되는 점이 있습니다."
1000088935,을지로 포차 골뱅이탕 KIT,positive,76,"이 제품은 가격에 비해 만족스럽습니다. 집에서 간편하게 끓일 수 있어 편리하고, 푸짐하여 가족 모두에게 적합합니다. 다만, 유통기한이 짧다는 의견이 있습니다."
1000106177,고기 설렁탕,negative,30,"고기는 종이 뭉치처럼 두껍고 뻣뻣해 버렸습니다. 다른 설렁탕보다 맛이 덜하고 고기 냄새가 나서 소금을 많이 넣어야 합니다. 냉장고에서 해동하면 이런 식으로 되는데, 이럴 줄 알았으면 해동하지 않았을 것입니다. 가위로도 잘 자르지 못하고 냄새가 나며, 고기 질이 좋지 않습니다. 가성비도 좋지 않으며, 국물 맛이 조미료 맛이 많습니다."
1000106177,고기 설렁탕,positive,64,"이 제품은 맛있고 편리한 설렁탕으로, 고객들은 맛있는 국물과 고기를 좋아합니다."
1000128433,갈비탕 730g,negative,36,"이 제품은 문제가 많습니다. 몇몇 고객은 기름이 많아서 먹을 수 없다고 하며, 다른 고객은 제품이 부서져서 불만을 표명했습니다."
1000128433,갈비탕 730g,positive,62,"이 제품은 가격대에 비해 맛과 양이 만족스럽습니다. 고기는 부드럽고 맛있으며, 국물은 깔끔하고 맑습니다."
1000128435,육개장 730g,negative,32,이 제품은 맛은 괜찮지만 고기 건더기가 부족하고 국물이 끓어지지 않아 풋한 맛과 기름이 많아 불만이 많습니다.
1000128435,육개장 730g,positive,60,"이 제품은 가격이 합리적이고, 맛이 좋으며 양도 많아 가족 모두가 만족할만한 제품입니다."
1000128834,김치 돈까스 나베,negative,6,"이 제품은 국물이 자작해버리고, 이상한 신맛과 김치 냄새가 나서 많은 사람들이 실망스럽게 생각합니다."
1000128834,김치 돈까스 나베,positive,92,"이 제품은 가격대에 비해 가성비가 좋고 맛있다는 평이 많아요. 집에서 간편하게 끓여 먹을 수 있어 편리하고 양도 푸짐해서 가족 모두에게 적합해요. 다만, 유통기한이 짧다는 단점이 있어요."
1000128842,일산 털레기 수제비,negative,12,이 제품은 양이 적고 질감이 딱딱하다는 점과 국물이 짠다는 불만이 많습니다.
1000128842,일산 털레기 수제비,positive,82,이 제품은 가격대비 가성비가 좋고 맛이 풍부하다는 평이 많아요. 집에서 간편하게 끓여 먹을 수 있어 편리하고 푸짐해서 가족 모두에게 적합해요. 다만 유통기한이 짧아서 버리는 경우가 있다는 의견이 있어요.
1000128848,남포동식 얼큰 돼지국밥 800g,negative,18,이 제품은 맛과 고기 식감이 좋지 않지만 냄새가 나지 않는다는 장점이 있습니다.
1000128848,남포동식 얼큰 돼지국밥 800g,positive,82,"이 제품은 가격대에 비해 좋은 가성비와 풍부한 토핑으로 맛있다는 평이 많으며, 편리하고 푸짐해서 가족 모두에게 적합하지만 유통기한이 짧다는 의견이 있습니다."
1000128850,맑은 설렁탕,negative,2,이 제품은 유통기한이 짧아 얼어버리는 문제가 있습니다.
1000128850,맑은 설렁탕,positive,98,"이 제품은 맛있고, 푸짐하고, 국물이 깔끔하고 담백하다는 평이 많아요. 특히나 쌀쌀한 기온에 뜨끈뜨끈한 국물에 밥 말아 먹으니 좋습니다. 냉동 상태로도 신선하고 맛있으며 냄새도 없어서 신선한 재료가 사용된 것 같아요. 간도 적당히 잡혀 있어 따로 간을 할 필요 없이 잘 먹을 수 있고 양도 푸짐해서 가족 모두에게 적합합니다."
1000134480,비지찌개 700g,negative,6,이 제품은 맛이 부족하고 비가 적다는 불만이 많습니다.
1000134480,비지찌개 700g,positive,92,"이 제품은 도톰한 고기를 제공하고, 씹어 먹기 좋으며, 싱겁게 드신 분들에게도 맛있을 것 같습니다. 또한, 시판 제품보다 조미료 맛이 적고, 고기에서 잡내가 나는 것 같아 고기만 빼고 먹을 수 있습니다. 비지찌개의 맛을 높이기 위해 고춧가루를 더 넣으면 좋습니다. 또한, 냉동 보관을 통해 편리하게 자연에 찬 국을 여러 개 먹을 수 있습니다. 비지찌개의 맛은 고소하고 건강한 맛이며, 자주 찾게 됩니다."
1000134482,건새우 아우국 700g,negative,24,"이 제품은 맛이 좋지 않았으며, 포장이 깨져서 왔습니다. 또한, 냉동 보관 시 문제가 발생할 수 있으며, 맛이 밍밍하고 질겨서 많은 사람들이 불만족했습니다. 또한, 건새우의 냄새가 나고 쿰쿰한 냄새가 나는 된장의 문제점이 지적되었습니다."
1000134482,건새우 아우국 700g,positive,70,"이 제품은 맛있고 양이 풍부한 반찬으로 많은 분들로부터 좋은 평가를 받고 있습니다. 간이 적당하고 냄새가 적으며 신선한 재료를 사용해 만들어진 느낌이 있습니다. 또한, 냉동으로 보관할 수 있어 편리하고 비닐 포장이 아닌 용기 포장으로 데우기도 편하고 보관도 좋습니다."
1000134525,황태해장국 700g,negative,28,"이 제품은 부실한 내용과 비싼 가격, 비린내가 심한 문제점, 포장의 상태가 엉망, 퀄리티가 떨어지는 문제점, 불만족스러운 맛이 있습니다."
1000134525,황태해장국 700g,positive,66,"이 제품은 맛이 깔끔하고 시원하며 한 끼로 든든하게 먹을 수 있어요. 간이 적당히 들어가 있어 자극적이지 않으면서도 맛있고, 두부를 추가하면 더 맛있게 먹을 수 있습니다. 배송은 빠르고 포장도 완벽하며, 냉동 보관이 가능해서 언제든 먹을 수 있어 좋아요."
1000136406,한우 냉이 된장찌개,negative,12,이 제품은 냉이와 비슷한 이물질이 들어있고 맛이 짠다는 문제가 있고 믿을 수 없는 제조 방법이 있다는 불만이 있습니다.
1000136406,한우 냉이 된장찌개,positive,80,"이 제품은 맛과 양념이 좋고 편리하며 가족 모두에게 적합한 냉이 된장국입니다. 냉이 향과 두부의 부드러움으로 맛이 돋아나며, 양수면 옥 꺼는 보통의 냉이 된장국보다 구수하고 진한 맛이 좋습니다."
1000146369,빨간꼬치어묵&부산물떡,negative,18,이 제품은 매우 달아서 먹기 어려울 정도로 매운맛이 강하다는 의견이 많습니다. 특히 국물 빼고 어묵만 먹어도 매우 매워서 버린다는 의견이 있습니다. 다른 브랜드의 제품이 훨씬 맛있는 의견도 있습니다.
1000146369,빨간꼬치어묵&부산물떡,positive,82,"이 제품은 가격대에 비해 좋은 가성비를 가지고 맛이 좋고, 집에서 간편하게 먹을 수 있어서 좋지만 유통기한이 짧다는 단점이 있습니다."
1000157414,한우 양해장국,negative,40,이 제품은 냄새가 심하고 맛이 부족한 문제점이 많습니다. 신선도 확인되지 않은 재료로 인해 냄새가 심하고 양과 건더기가 부족해 맛이 부족한 것으로 보입니다.
1000157414,한우 양해장국,positive,54,"이 제품은 가격이 저렴하고 맛도 좋으며 가족 모두가 먹을 수 있는 양이 풍부한 편리한 제품입니다. 다만, 유통기한이 짧다는 단점이 있습니다."
1000165798,본갈비탕 (냉동),negative,26,"이 제품은 기름이 많고 냄새가 심한 문제가 많아 아쉬운 고객들의 의견이 많습니다. 특히 냄새에 민감한 고객들은 기분이 나쁘게 느끼신다며, 고기 양이 적다는 의견이 많습니다."
1000165798,본갈비탕 (냉동),positive,72,이 제품은 가격에 비해 맛이 좋고 양도 많아서 가족 모두가 즐길 수 있습니다.
1000165885,한옥집 김치찜 500g,negative,46,"고기 맛이 별로고, 냄새가 심하고 질기다는 불만이 많습니다."
1000165885,한옥집 김치찜 500g,positive,46,"이 제품은 가격이 저렴하고 맛이 좋으며, 집에서 간단하게 조리할 수 있어 편리합니다. 김치는 맛있고 양도 풍부하고, 고기는 질기지만 다양한 방법으로 맛있게 먹을 수 있습니다. 특히, 김치 찜은 국물이 적지만 간단하고 맛있으며, 입맛이 없을 때 최고의 선택입니다. 고객님들은 빠른 배송과 맛에 만족해했습니다."
1000166176,갈비탕,positive,100,"이 제품은 가격 대비 가성비가 좋고, 토핑도 풍부해서 맛있다는 평이 많아요. 집에서 간편하게 끓여 먹을 수 있어서 편리하고, 양도 푸짐해서 가족 모두에게 적합해요. 다만, 유통기한이 짧아서 버리는 경우가 있다는 의견도 있어요."
1000166234,인삼품은 꼬리곰탕,negative,14,"이 제품은 기름이 많고 맛이 떨어지는 문제가 많습니다. 기름을 많이 빼내야 먹을 수 있었고, 고기는 삶아서 식감이 없었습니다. 국물이 짠 편이라 물을 넣어 끓여야했고, 고기는 좋지 않았습니다. 기름이 많아 기대는 됐지만 맛이 떨어져 재구매는 없을 것 같다는 의견이 있습니다."
1000166234,인삼품은 꼬리곰탕,positive,80,"이 제품은 가격이 저렴하고 맛이 좋으며, 집에서 쉽게 끓여 먹을 수 있어 편리하고 양도 많아서 가족 모두에게 적합한 제품입니다."
1000175407,멸치 육수 300g 4개입,positive,100,"가온의 멸치 육수는 편리하고 저렴한 제품으로, 냉동 보관이 가능합니다. 멸치 육수는 깊은 맛과 감칠맛을 내며, 묵사발, 계란찜, 잔치국수, 된장찌개 등 다양한 메뉴에 사용할 수 있습니다."
1000175407,백합 육수 300g 4개입,positive,100,"이 제품은 가격이 착하고 맛이 좋으며, 가족 모두가 먹을 수 있는 양이 많아 편리합니다. 다만, 유통기한이 짧다는 단점이 있습니다."
1000175407,양지 육수 300g 4개입,positive,100,"가온 양지 육수는 맛이 좋고, 가격도 착하고 편리해서 가족 모두에게 적합한 제품입니다."
1000176459,고깃집 갈비살 된장찌개,negative,18,"이 제품은 기대와 달리 맛과 양이 부족하여 불만족스러운 경험이 많았습니다. 조미료 맛이 나는 것 같아 먹기 꺼려졌고, 국물이 맛이 없다는 의견이 많았습니다. 또한, 냉동 상태에서 제품의 상태를 확인할 수 없다는 문제가 있었고, 제품의 이름과 달리 보이는 경우와 고기가 적게 들어가 있다는 불만이 있었습니다."
1000176459,고깃집 갈비살 된장찌개,positive,80,"이 제품은 맛과 양이 적당한 편인 것으로 보입니다. 갈비 살이 부드럽고 두부, 애호박, 표고버섯이 들어 있어 푸짐한 느낌을 주며, 담백하고 칼칼한 된장 국물이 맛있습니다. 고기는 큼지막하고 비린 냄새가 없으며, 진한 육수 맛과 고기가 들어 있습니다."
1000198908,우거지 감자탕,negative,32,이 제품은 국물이 맛있지만 고기가 살이 너무 퍽퍽하고 뼈가 많아 마음 놓고 먹기가 힘든 점이 있습니다.
1000198908,우거지 감자탕,positive,60,이 제품은 가격이 저렴하고 양도 많으며 맛이 좋아서 가족 모두에게 적합합니다.
1000202745,갈빗살 미역국,negative,6,"고객님은 이 제품을 사용한 후에 불만 사항과 문제점을 다음과 같이 제기했습니다.

1.  기름기가 많아 고기가 없다는 점
2.  개인적인 입맛에 따라 맛이 별로였습니다.
3.  봉지가 터져서 문제가 생겼습니다."
1000202745,갈빗살 미역국,positive,92,"이 제품은 가격에 비해 좋은 가성비가 있고 맛도 좋다는 평이 많으며, 집에서 간편하게 끓일 수 있어 편리하고 가족 모두가 먹을 수 있을 만큼 양도 충분합니다. 다만, 유통기한이 짧다는 단점이 있습니다."
1000205921,삼계탕 800g,negative,24,이 제품은 가격이 비싼 편이고 양도 적으며 맛이 좋지 않습니다.
1000205921,삼계탕 800g,positive,74,"이 제품은 크기가 작지만 맛있고 푸짐한 삼계탕입니다. 국물이 진하고 넉넉하여 보양식으로 좋으며, 냉장고 보관이 필요 없으며 가성비도 좋습니다."
1000218239,순두부 된장찌개,negative,14,"이 제품은 맛이 짜다는 의견이 많고, 양념을 넣는 양이 적다는 의견이 있어요."
1000218239,순두부 된장찌개,positive,86,이 제품은 맛이 좋고 편리한 밀키트로 집에서 간편하게 끓여 먹을 수 있어 많은 사랑을 받고 있습니다. 제품의 양이 적다는 의견이 있지만 야채와 두부를 더 넣으면 맛이 더 좋습니다.
1000218241,김치 순두부찌개,negative,12,"이 제품은 몇 가지 문제점을 가지고 있습니다. 첫째, 양이 적다는 문제가 있고, 사용자들은 300ml로 끓였을 때 물을 다시 넣어야 한다는 점을 지적했습니다. 둘째, 양이 적다는 점과 함께 제품의 양을 늘려야 한다는 의견이 있습니다. 셋째, 제품의 포장이 문제가 있는데, 사용자들은 김치 포장이 열려 있거나 터져서 문제가 된다는 점을 지적했습니다."
1000218241,김치 순두부찌개,positive,84,"이 제품은 맛있는 김치찌개와 순두부를 조합한 제품으로, 양도 푸짐하고 맛있다는 평이 많아요."
1000220124,대파 닭개장,negative,14,"이 제품은 냉동식품이며 1년 전인 2023년 11월에 제조된 것으로 보입니다. 국물이 많아 대파 육개장으로 착각한 분들이 많았습니다. 맛은 국물 맛이 적당히 얼큰하지만, 닭고기는 가늘게 몇 개 안 들어 있고 건더기가 적은 편입니다. 비주얼은 맛있게 생겼지만 가성비가 별로고, 간이 짜서 물을 추가로 부어 먹게 됩니다. 할인하는 이유는 유통 기한이 얼마 남지 않았기 때문입니다."
1000220124,대파 닭개장,positive,74,이 제품은 가격대비 가성비가 좋고 맛있다는 평이 많아요. 집에서 간편하게 끓여 먹을 수 있어 편리하고 양도 푸짐해서 가족 모두에게 적합해요.
1000231896,본 뼈없는 갈비탕,negative,10,"이 제품은 기대에 못 미치는 국물 맛과 양, 야채의 부족, 기름기가 많은 고기 부스러기, 양과 비싼 가격에 대한 불만이 있습니다."
1000231896,본 뼈없는 갈비탕,positive,88,이 제품은 뼈가 없고 고기가 부드럽고 국물이 깔끔하고 맛이 좋은 것으로 알려져 있습니다. 끓이는 것이 간편하고 양도 충분하여 가족 모두에게 적합합니다.
1000231898,본 남도식 추어탕,negative,8,제품의 맛이 너무 진하고 고소해서 좋지 않다고 생각하며 재구매의 의사가 없다는 리뷰가 있습니다.
1000231898,본 남도식 추어탕,positive,90,"이 제품은 가격에 비해 좋은 가치가 있어 맛있고, 집에서 쉽게 끓여 먹을 수 있어서 좋고, 양도 충분해서 가족 모두에게 적합합니다."
1000235788,왕푸징 마라탕,negative,34,"이 제품의 맛과 양에 대한 문제점이 많습니다. 건더기가 너무 짜서 먹기 어렵고, 마라 향이 강하여 불편합니다. 양이 적고 야채가 부족하여 비어있는 느낌이 들며, 기존의 마라탕과 맛이 다릅니다."
1000235788,왕푸징 마라탕,positive,62,"이 제품은 가격이 저렴하고 맛이 좋고, 집에서 간편하게 끓일 수 있어서 좋지만 유통기한이 짧다는 단점이 있어요."
1000237244,황태 곰탕,negative,6,"이 제품은 문제가 있어 보입니다. 기계가 이상을 일으키며, 국물이 빠져나오고, 콩나물 두부를 끓이면 비린 맛이 나고 가시가 많습니다."
1000237244,황태 곰탕,positive,94,이 제품은 가격이 저렴하고 맛도 좋으며 가족 모두가 먹을 수 있는 양이 풍부하다는 평이 많습니다.
1000237311,나주식 한우 곰탕,negative,10,"이 제품은 국물이 좋고 맛이 좋지만, 고기가 적다는 의견이 있으며, 배송이 늦어져서 녹아버리는 문제가 발생하는 등 불만이 있습니다."
1000237311,나주식 한우 곰탕,positive,88,이 제품은 맛이 깔끔하고 양이 푸짐한 곰탕입니다. 국물이 넉넉하고 고기는 적당한 양이고 간이 강하지 않아 밥과 함께 잘 어울립니다.
1000239335,영양갈비탕,negative,8,"이 제품은 뼈가 많고 고기가 적다는 의견이 많으며, 냄비에 끓여보니 뼈가 붙지 않았고 인삼 냄새가 강한데도 실망스럽다는 의견이 있습니다."
1000239335,영양갈비탕,positive,84,이 제품은 맛있고 푸짐한 갈비탕입니다. 맛있고 양이 풍부한 제품입니다.
1000239338,사골육개장,negative,14,이 제품은 양이 충분하지만 기름이 많고 국물이 진한데 불만이 많습니다. 플라스틱 용기도 깨져서 왔습니다.
1000239338,사골육개장,positive,86,"이 제품은 맛이 좋고, 사골 맛이 진하고 양이 많아 가족 모두에게 적합합니다. 하지만 유통기한이 짧다는 단점이 있습니다."
1000239341,참이맛감자탕,negative,22,"이 제품은 냄새가 강하고 맛이 평범하지만 부족한 편입니다. 작은 뼈 조각이 많아 치아를 조심해야 하며, 고기가 부족하고 국물이 넉넉합니다."
1000239341,참이맛감자탕,positive,76,"이 제품은 맛이 좋고, 고기와 국물이 풍부한 맛을 제공합니다. 또한, 냉동식품으로도 맛이 좋고, 신선한 재료로 만든 것처럼 느껴집니다. 고기는 부드럽고 잡내가 없으며, 우거지가 충분히 들어 있습니다. 국물은 깔끔하고 맛있으며, 양이 푸짐합니다. 가격대도 합리적이고 가성비도 좋습니다."
1000260405,스팸부대찌개 (냉동),negative,8,"이 제품은 양이 적고, 질이 떨어지는 스팸과 소시지로 아쉬운 점이 많습니다."
1000260405,스팸부대찌개 (냉동),positive,88,이 제품은 가격에 비해 만족스러운 제품입니다. 집에서 간편하게 끓여 먹을 수 있어 편리하고 양도 푸짐하여 가족 모두에게 적합합니다.
1000260407,순살감자탕 (냉동),negative,22,이 제품은 냉동 식품을 배송할 때 문제가 발생하는 것으로 보입니다. 제품이 녹아버리는 문제와 불량한 포장이 문제를 일으키는 것으로 보입니다.
1000260407,순살감자탕 (냉동),positive,68,이 제품은 가격대에 비해 맛과 양이 만족스럽고 편리한 냉동 제품으로 평이 좋습니다. 신선한 재료로 만들어져 있어 신선함을 느낄 수 있습니다. 가족 모두에게 적합한 양과 맛을 가지고 있습니다.
1000260409,양지육개장 (냉동),negative,18,"이 제품은 불만족한 평가가 많으며, 내용물이 줄어든다는 의견과 국물이 묻어 먹기 싫다는 문제점이 있습니다. 또한, 맛은 좋지만 조미료 맛이 강한 것 같다는 의견이 있습니다."
1000260409,양지육개장 (냉동),positive,74,이 제품은 맛이 좋고 양도 넉넉하고 간편하게 먹을 수 있어 가족 모두에게 적합합니다. 특히 국물이 사골 국물 맛이 나고 고기도 푸짐하여 한 끼 간단히 먹기 좋습니다.
1000260414,고기순대국 (냉동),negative,22,"이 제품은 가격에 비해 만족스럽지 않으며, 야채가 적고 건더기가 부족합니다. 또한, 냉동 제품보다 질이 떨어지고 국물이 많고 고기는 비계가 많아 별로입니다."
1000260414,고기순대국 (냉동),positive,74,"이 제품은 다양한 종류의 맛있는 냉동 국물로, 편리하고 푸짐해서 가족 모두에게 적합해요."
1000262049,재첩국,negative,14,"이 제품에 대한 고객들의 불만은 조개 알의 적은 양, 국물만 있는 문제, 배송 지연, 입맛에 맞지 않음, 비싼 가격, 비린내가 나다는 점입니다."
1000262049,재첩국,positive,80,"이 제품은 맛있는 재첩국으로, 부추를 넣으면 더 맛있게 먹을 수 있습니다. 재첩이 많고 깔끔하여 한 끼 해결하기 좋으며, 가끔씩 구매하는 고객들이 많습니다."
1000263556,뼈없는 갈비탕,negative,12,"이 제품은 매우 불만족스러운 제품입니다. 국물이 미원하고 맛이 없으며, 불편하고 맛이 없다는 의견이 많습니다."
1000263556,뼈없는 갈비탕,positive,78,"이 제품은 뼈가 없어서 먹기 편하고, 고기가 푸짐하고 부드러워서 좋다는 평이 많아요. 국물의 간도 딱 좋고, 쟁겨 놓고 먹기 좋습니다. 또한, 무가 들어가서 소고기 뭇 국 같은 느낌이 나고, 구수하고 짜지 않으며 뼈 없어서 편하게 먹을 수 있어요."
1000272180,갈비탕 1kg,negative,12,"이 제품은 유통기한이 짧고, 품질이 좋지 않으며, 가격이 저렴한데다 맛이 좋지 않습니다."
1000272180,갈비탕 1kg,positive,80,"이 제품은 가격대비 가성비가 좋으며 맛있다는 평이 많습니다. 집에서 간편하게 끓일 수 있어 편리하고, 양도 충분해서 가족 모두에게 적합합니다."
1000285076,전주식 해장 콩나물국밥,negative,28,이 제품은 오징어와 콩나물이 신선하지 못하여 냄새가 심하고 맛도 떨어집니다.
1000285076,전주식 해장 콩나물국밥,positive,70,"이 제품은 가격이 저렴하고 맛이 좋으며, 토핑도 풍부하여 가족 모두에게 적합합니다. 하지만 오징어 양이 조금 부족한 의견이 있어요."
1000306218,얼큰 대파 갈비탕,negative,42,"이 제품은 맛이 부족하고, 양이 적고 뼈가 크다는 비판이 많으며, 국물 맛도 평범하고, 대파가 많지만 갈비가 적게 들어 있어서 양이 애매하다는 의견이 있습니다. 처음 출시했을 때는 맛있었지만 이후에는 맛이 떨어지는 문제가 있습니다."
1000306218,얼큰 대파 갈비탕,positive,50,"이 제품은 가격대에 비해 가성비가 좋으며 토핑이 풍부하여 맛있다는 평이 많습니다. 국물은 깔끔하고 시원하며 대파가 많아 좋습니다. 고기는 뼈가 큰 갈빗대 3개가 들어가 있어 뼈는 큰데 고기는 작은데 붙어 있습니다. 국물 양은 많지만 고기가 적은 점이 아쉽지만, 뼈 끝에서 잔뼈가 떨어져서 조심해야 합니다. 얼큰 갈비탕보다 오리지널이 훨씬 맛있다고 생각합니다. 대파가 많지만 부드럽게 느껴져 괜찮습니다."
1000313489,양지살 곱창육개장,negative,14,"이 제품은 비싼 가격과 내용물이 적다는 의견이 있어요. 또한, 맛있었음에도 불구하고 냄새가 나고 국물만 많아서 재구매 의사가 없다는 의견이 있습니다."
1000313489,양지살 곱창육개장,positive,82,"이 제품은 맛이 좋고 양이 충분하며, 간편하게 끓여 먹을 수 있습니다. 또한, 12인용으로 적당한 양이며, 혼자 먹기에도 적절합니다. 맵지 않아 부드럽고, 부재료를 더 넣을 수 있어 더 맛있게 먹을 수 있습니다."
1000315306,시래기 된장국,negative,8,이 제품은 간편하고 맛이 좋지만 냄새가 거슬리고 양이 적다는 점이 불편하다는 의견이 있습니다.
1000315306,시래기 된장국,positive,88,"이 국은 편리한 국입니다. 시래기는 건강하고 맛있으며, 양이 넉넉하여 가족 모두에게 적합합니다. 워킹맘도 퇴근하고 요리할 시간이 없을 때도 적합합니다."
1000323319,The미식 돼지고기김치찌개 350g* 2개입,negative,30,"장영란 씨는 유튜브에서 소개해주신 제품을 주문해 보았습니다. 하지만 기대했던 것보다 양이 적고 맛이 별로 نبود고, 비슷한 제품들과 비슷한 느낌이 들었습니다. 라이브 방송 시 저렴하게 주문하는 것이 좋았던 것 같았지만, 요즘 광고가 너무 많아 재구매는 안 할 것 같다고 느꼈습니다. 제품도 굉장히 기름집니다."
1000323319,The미식 돼지고기김치찌개 350g* 2개입,positive,70,"이 제품은 맛있고 양이 적당하며, 편리합니다. 

고기와 씹는 맛이 있는 두부로 맛있다는 평이 많으며, 냄새가 약한 사람들은 고기 냄새가 부담스럽게 느껴질 수 있지만 맛있는 만큼 양이 적습니다."
1000323319,The미식 등심부대찌개 350g* 2개입,negative,17,장영란 씨는 유튜브에서 기대했던 맛이 실망스럽고 비싼 가격에 대한 불만을 느꼈습니다.
1000323319,The미식 등심부대찌개 350g* 2개입,positive,83,"이 제품은 맛이 좋고, 양도 적당한 1인분으로 적합합니다. 재료는 일반적인 부대찌개와 다르며, 맛도 훌륭합니다."
1000323319,The미식 차돌된장찌개 350g* 2개입,negative,13,장영란 씨는 유튜브에서 건더기가 많고 맛있다는 점을 기대했지만 실제로 맛있지는 않았습니다. 그녀는 45 천 원대 제품들과 비슷한 가격에 주문했지만 돈 아깝다는 생각이 들었습니다.
